,atk,base_card_id,card_id,card_name,card_set_id,char_type,clan,copyright,cost,cv,description,evo_atk,evo_description,evo_life,evo_skill_disc,foil_card_id,format_type,get_red_ether,is_foil,life,normal_card_id,org_evo_skill_disc,org_skill_disc,rarity,restricted_count,skill,skill_disc,skill_option,tokens,tribe_name,use_red_ether
1769,8,109041010,109041010,Proto Bahamut,10009,1,0,,9,,"Summoned by an earnest plea, the dragon breaks its shackles. Its cry resonates across the sky and strikes awe into the hearts of all who hear it.",10,"Answering the call of the blue-haired girl, this dark dragon takes flight to confront a grave threat to all life. Unshackled at long lost, its magnificent roar rattles the heavens.",10,"At the end of your turn, deal 3 damage to all other followers. Deal 1 damage to the enemy leader.",109041011,1,1000,0,8,109041010,"At the end of your turn, deal 3 damage to all other followers. Deal 1 damage to the enemy leader.","[b]Accelerate[/b] [b](7)[/b][b]:[/b] Deal 3 damage to all followers. Deal 1 damage to the enemy leader.<br>---------- <br>At the end of your turn, deal 3 damage to all other followers. Deal 1 damage to the enemy leader.",4,3,"pp_fixeduse,transform,damage,damage","Accelerate (7): Deal 3 damage to all followers. Deal 1 damage to the enemy leader.<br>---------- <br>At the end of your turn, deal 3 damage to all other followers. Deal 1 damage to the enemy leader.","fixeduse=7,card_id=800044010,damage=3,damage=1",,-,3500
1770,7,111041010,111041010,Prince of Cocytus,10011,1,0,,9,,"The Heavens fall to Earth. Earth plunges into Hell. Cocytus swallows all, robbing Creation of breath and entombing it in ice. Conqueror. Serpent. Father of Lies. Being with faces innumerable—none of them true. The only certainty is this: He is the world's adversary.",9,"Part your lips to speak: Ice will take your throat, twine through your entrails. Be silent: Ice will seal your lips eternally. Blades shall rust away. Knowledge burn to cinders. Life shall be Cocytus's shivering prisoner. The only option is this: To cast this world aside.",9,,111041011,1,1000,0,7,111041010,,[b]Accelerate[/b] [b](3)[/b][b]:[/b] Randomly put 4 different Cocytus cards into your deck.<br>----------<br>[b]Fanfare[/b][b]:[/b] Replace your deck with a [b]Cocytus Deck[/b].,4,3,"pp_fixeduse,transform,update_deck",Accelerate (3): Randomly put 4 different Cocytus cards into your deck.<br>----------<br>Fanfare: Replace your deck with a Cocytus Deck.,"fixeduse=3,card_id=800044020,none",,-,3500
1771,5,900011070,900011070,Human! Pyramid! Attack!,90000,1,0,,9,,"""Brofams! Time to let 'er rip!""<br>""This formation is undefeated back home!""<br>""Dudes, let's get on it! Three, two, one...""<br>""Yaaahooo!""",7,"""H!"" ""P!"" ""A!"" ""HPA!""<br>""Human Pyramid Attack!""",8,(Same as the unevolved form.),900011071,1,0,0,6,900011070,(Same as the unevolved form.),"[b]Rush[/b][b].[/b]<br>[b]Ward[/b][b].[/b]<br>Whenever this follower attacks, randomly perform 1 of the following: Give +1/+0 to all allied followers or restore 2 defense to your leader.",1,3,"guard,rush,random_count,powerup,heal","Rush.<br>Ward.<br>Whenever this follower attacks, randomly perform 1 of the following: Give +1/+0 to all allied followers or restore 2 defense to your leader.","none,none,random_range=2,add_offense=1,healing=2",,-,0
1772,6,109141030,109141030,Sky Devouring Horror,10009,1,1,,9,,"The forest is merciful and amiable—its generosity welcomes all forms of life. However, sometimes such kindness takes after foolishness. —Stolen Verdant, Chapter 3",8,"It is ruthless without mercy—a hateful being despising all forms of life. From the virtuous to the foolish, it devours all. —Stolen Verdant, Chapter 10",6,Storm.,109141031,1,1000,0,4,109141030,[b]Storm[/b][b].[/b],"[b]Storm[/b].<br>At the end of your turn, give this follower +7/+7 if at least 7 cards were played this turn. (This follower must be in your hand for this effect to activate.)",4,3,"powerup,quick","Storm.<br>At the end of your turn, give this follower +7/+7 if at least 7 cards were played this turn. (This follower must be in your hand for this effect to activate.)","add_offense=7&add_life=7,none",,-,3500
1773,0,101134020,101134020,Silver Bolt,10001,4,1,,9,,"Go, my silver; cleanse this green land of evil.",0,,0,,101134021,0,250,0,0,101134020,,Draw a card. Then deal X damage to an enemy. X equals the number of other cards in your hand.,3,3,"draw,damage",Draw a card. Then deal X damage to an enemy. X equals the number of other cards in your hand.,"none,damage=HAND_COUNT",,-,800
1774,7,102231030,102231030,Leonidas,10002,1,2,,9,,A true king is not measured by his achievements in life but rather by his ability to inspire his soldiers in death.,9,"He fought with his spear until it snapped, his sword until it shattered, and finally with his fists. The king bellowed as he scattered legions. Even if he'd fallen, his people would have spoken of him long after his death.",10,Last Words: Summon a Leonidas's Resolve. ,102231031,0,250,0,8,102231030,[b]Last Words[/b][b]:[/b] Summon a [b]Leonidas's Resolve[/b]. ,[b]Last Words[/b][b]:[/b] Summon a [b]Leonidas's Resolve[/b]. ,3,3,summon_token,Last Words: Summon a Leonidas's Resolve. ,summon_token=900232010,,Commander,800
1775,8,110241020,110241020,Jiraiya,10010,1,2,,9,,"Long ago, lived the ninja Jiraiya, who learned how to transform into a toad. He married a woman named Tsunade, who could transform into a slug, and banished the fearsome beast Raiju.<br>—Book of Heaven, The Legend of Jiraiya",10,"Jiraiya's mortal enemy, Orochimaru, transformed into a serpent, but Jiraiya exorcised the serpent's spirit with a slice from the Namikiri. It is said that in defeating his rival, he ascended to the heavens a master of his art.<br>—Book of Earth, The Legend of Jiraiya",10,,110241021,1,1000,0,8,110241020,,[b]Accelerate[/b] [b](2)[/b][b]:[/b] Change an enemy follower's attack and defense to 1/1.<br>----------<br>[b]Fanfare[/b][b]:[/b] Change all enemy follower's attack and defense to 1/1.,4,3,"pp_fixeduse,transform,power_down",Accelerate (2): Change an enemy follower's attack and defense to 1/1.<br>----------<br>Fanfare: Change all enemy follower's attack and defense to 1/1.,"fixeduse=2,card_id=800244020,set_offense=1&set_life=1",,Officer,3500
1776,0,900232010,900232010,Leonidas's Resolve,90000,2,2,,9,,The great king has fallen. And yet his army continues marching to the cadence of his commands.,0,,0,,900232011,0,0,0,0,900232010,,"Whenever an allied follower comes into play, give it +3/+3 and [b]Rush[/b].",3,3,"powerup,rush","Whenever an allied follower comes into play, give it +3/+3 and Rush.","add_offense=3&add_life=3,none",,Commander,0
1777,6,101341010,101341010,Mythril Golem,10001,1,3,,9,,"A mad alchemist's creation. Though he lost his master, he rages on, compelled to carry out the alchemist's orders.",8,"Staring at the white castle walls that conceal his chained master, he clenches his graveled fists and then strikes.",9,,101341011,0,1000,0,7,101341010,,[b]Fanfare[/b][b]:[/b] Deal 1 damage to all enemy followers.<br>[b]Spellboost[/b][b]:[/b] Deal 1 more.,4,3,damage,Fanfare: Deal 1 damage to all enemy followers.<br>Spellboost: Deal 1 more.,damage=CHARGE_COUNT+1,,-,3500
1778,5,103341010,103341010,"Daria, Dimensional Witch",10003,1,3,,9,,A witch who left the world far behind and lives outside the confines of nature's laws. Her magic alters the face of reality.,7,"With but a murmur, the witch transcends barriers and boundaries, as well as distances and dimensions. Her blazing scarlet eyes see futures others can't even dream of.",7,,103341011,0,1000,0,5,103341010,,[b]Fanfare[/b][b]:[/b] Banish all cards in your hand. Draw 5 cards and then [b]spellboost[/b] the cards in your hand 5 times.<br>Subtract 0 from the cost of this card.<br>[b]Spellboost[/b][b]:[/b] Subtract 1 more.,4,3,"cost_change,banish,draw,spell_charge",Fanfare: Banish all cards in your hand. Draw 5 cards and then spellboost the cards in your hand 5 times.<br>Subtract 0 from the cost of this card.<br>Spellboost: Subtract 1 more.,"add=ADD_CHARGE_COUNT*-1,none,none,add_charge=5",,-,3500
1779,5,103341010,704341010,"Daria, Dimensional Witch",10003,1,3,,9,,A witch who left the world far behind and lives outside the confines of nature's laws. Her magic alters the face of reality.,7,"With but a murmur, the witch transcends barriers and boundaries, as well as distances and dimensions. Her blazing scarlet eyes see futures others can't even dream of.",7,,704341011,0,1000,0,5,704341010,,[b]Fanfare[/b][b]:[/b] Banish all cards in your hand. Draw 5 cards and then [b]spellboost[/b] the cards in your hand 5 times.<br>Subtract 0 from the cost of this card.<br>[b]Spellboost[/b][b]:[/b] Subtract 1 more.,4,3,"cost_change,banish,draw,spell_charge",Fanfare: Banish all cards in your hand. Draw 5 cards and then spellboost the cards in your hand 5 times.<br>Subtract 0 from the cost of this card.<br>Spellboost: Subtract 1 more.,"add=ADD_CHARGE_COUNT*-1,none,none,add_charge=5",,-,0
1780,4,104321040,104321040,Chimera,10004,1,3,,9,,"I created it for fun, but it ended up being three times meaner and hungrier than I expected. Talk about triple trouble. —A young alchemist",6,"I raised it for fun, but it ended up being four times meaner and hungrier than I expected. How big does this thing get anyway? —A young alchemist",6,,104321041,0,50,0,4,104321040,,[b]Fanfare[/b][b]:[/b] Deal 4 damage to an enemy follower.<br>Subtract 0 from the cost of this card.<br>[b]Spellboost[/b][b]:[/b] Subtract 1 more.,2,3,"damage,cost_change",Fanfare: Deal 4 damage to an enemy follower.<br>Subtract 0 from the cost of this card.<br>Spellboost: Subtract 1 more.,"damage=4,add=ADD_CHARGE_COUNT*-1",,-,200
1781,4,104341010,104341010,Wordwielder Ginger,10004,1,3,,9,,"A wordwielder who can curse a person, a city, or the very essence of a thing with but a single word. When her lips part, calamity slithers forth.",6,"The words she whispers drift into the sky and coalesce into disaster. She yearns for tiny misfortunes, silent death, and widespread ruin.",6,,104341011,0,1000,0,4,104341010,,[b]Fanfare[/b][b]:[/b] Change the cost of all followers in your hand to 0. Give allied followers the inability to attack the enemy leader. Give allied followers that come into play the inability to attack the enemy leader (if this card is still in play). Give your leader the following effect: [b]Fanfare[/b] effects will not activate. These effects will last until the end of the turn this card is played.,4,3,"cost_change,trigger,cant_attack,cant_activate_fanfare,cant_attack",Fanfare: Change the cost of all followers in your hand to 0. Give allied followers the inability to attack the enemy leader. Give allied followers that come into play the inability to attack the enemy leader (if this card is still in play). Give your leader the following effect: Fanfare effects will not activate. These effects will last until the end of the turn this card is played.,"set=0,none,cant_attack=class,none,cant_attack=class",,-,3500
1782,6,106341020,106341020,Giant Chimera,10006,1,3,,9,,"Their grimoires were comprehensive, and their experiments were superlative. But a god named caprice would make it all crumble to dust. —Terminus Necessarius, Chapter 3",8,"Mankind's self-guided destiny is worthless before the caprice that gods employ. Our endeavors, therefore, lie prostrate before the whims of the gods. —Terminus Necessarius, Chapter 12",8,,106341021,0,1000,0,6,106341020,,"[b]Fanfare[/b][b]:[/b] Deal a pool of 3 damage divided between all enemies. First deal damage to the earliest-played enemy follower. (If there is enough damage in the pool, deal damage equal to that follower's defense.) Then deal damage to other enemy followers in the order they were played. If any damage is left in the pool afterward, deal it to the enemy leader.<br>[b]Spellboost[/b][b]:[/b] Deal 1 more damage.",4,3,damage,"Fanfare: Deal a pool of 3 damage divided between all enemies. First deal damage to the earliest-played enemy follower. (If there is enough damage in the pool, deal damage equal to that follower's defense.) Then deal damage to other enemy followers in the order they were played. If any damage is left in the pool afterward, deal it to the enemy leader.<br>Spellboost: Deal 1 more damage.",damage=CHARGE_COUNT+3&type=oldest,,-,3500
1783,4,108341020,108341020,Unbodied Witch,10008,1,3,,9,,"A voice to agitate all within my skull. A groan. She had reconstructed the very essence of my being. It was then that I had a realization: ""Yes, magic, in truth, is..."" —Grimy scrap of paper",6,"A voice, a groan, and the tune's meaning gradually became clear to me. She reconstructed me as I should be. Ah, I'm through, but how very wonderful... —Grimy scrap of paper",6,"(Doesn't have Ward.)<br>Whenever this follower attacks, spellboost the cards in your hand 10 times.",108341021,1,1000,0,4,108341020,"(Doesn't have [b]Ward[/b].)<br>Whenever this follower attacks, [b]spellboost[/b] the cards in your hand 10 times.","[b]Ward[/b][b].[/b]<br>[b]Fanfare[/b][b]:[/b] Select a card in your hand, and put copies of it into your hand until it is full. (A hand can hold 9 cards.)<br>At the start of your turn, evolve this follower.",4,3,"guard,evolve,token_draw//spell_charge","Ward.<br>Fanfare: Select a card in your hand, and put copies of it into your hand until it is full. (A hand can hold 9 cards.)<br>At the start of your turn, evolve this follower.","none,none,repeat_count=HAND_SPACE_COUNT//add_charge=10",,-,3500
1784,4,110331010,110331010,"Anne, Mysterian Prodigy",10010,1,3,,9,,"For the academy and everyone in it, I'm going to unleash my true power—no holding back! You're gonna see what I'm made of!",6,"I'm not scared of a fight... What frightens me is the thought of my friends getting hurt. So I'll protect them, whatever it takes!",6,,110331011,1,250,0,4,110331010,,"[b]Fanfare[/b][b]:[/b] [b]Choose[/b] [b]-[/b] Put either an [b]Anne's Summoning[/b] or an [b]Anne's Sorcery[/b] into your hand.<br>Whenever you play a Mysteria card, subtract 1 from the cost of this card.",3,3,"cost_change,choice,token_draw","Fanfare: Choose - Put either an Anne's Summoning or an Anne's Sorcery into your hand.<br>Whenever you play a Mysteria card, subtract 1 from the cost of this card.","add=-1,card_id=900331040:900334040,repeat_count=1&summon_side=me",,Mysteria,800
